SuspectID,CaseID,Name,Age,Gender,Arrested,Convicted
S3542,C2886,Jennifer Suarez,43,Female,Yes,No
S3543,C1298,Karen Williams,50,Male,Yes,Yes
S3544,C2120,Kristina Gallagher,55,Male,No,Yes
S3545,C1540,Monica Roth,60,Female,No,Yes
S3546,C2854,Jack Wang,30,Male,No,Yes
S3547,C1199,Lisa Conley,30,Female,No,Yes
S3548,C2722,Lauren Hughes,31,Male,No,No
S3549,C2485,Timothy Wagner,67,Female,No,Yes
S3550,C2503,Edward Kemp,66,Female,No,No
S3551,C2350,James Cohen,23,Female,Yes,Yes
S3552,C2232,Krystal Harris,60,Female,No,Yes
S3553,C1122,Mark Roberts,43,Female,Yes,Yes
S3554,C1801,Debbie Perez,32,Male,No,Yes
S3555,C2876,Megan Smith,63,Female,Yes,Yes
S3556,C1420,Cassandra Sullivan,68,Male,Yes,Yes
S3557,C1859,Kenneth Marquez,59,Male,No,Yes
S3558,C1696,Steven Anthony,49,Female,No,No
S3559,C2178,Alan Brooks,47,Female,Yes,Yes
S3560,C2920,Krystal Warren DVM,51,Male,Yes,Yes
S3561,C2868,Tammie Simmons,57,Male,Yes,No
S3562,C2403,Victoria Ryan,61,Male,No,No
S3563,C2507,Kristi Pierce,70,Female,Yes,No
S3564,C2632,Billy Wagner,49,Male,Yes,No
S3565,C1700,Sarah Harris,40,Male,No,Yes
S3566,C1567,Susan Reynolds,46,Male,No,No
S3567,C2833,Devin Camacho,28,Male,No,Yes
S3568,C1928,Corey Cooper,65,Female,Yes,Yes
S3569,C1011,Michael George,23,Male,No,No
S3570,C1027,Cheryl Rosario,54,Male,No,Yes
S3571,C2910,Wendy Beck,20,Female,Yes,Yes
S3572,C1290,Allison Cobb,25,Male,Yes,Yes
S3573,C1237,Crystal Avery,60,Female,No,Yes
S3574,C2890,Michelle Boone,26,Female,Yes,No
S3575,C2308,Matthew Moran,69,Female,No,Yes
S3576,C1034,Edward Walters,27,Female,Yes,Yes
S3577,C2026,Ashley Lewis,52,Female,No,No
S3578,C2528,James Rogers,43,Female,Yes,Yes
S3579,C1003,Scott Barker,69,Male,Yes,No
S3580,C2356,Alice Newton,32,Male,Yes,No
S3581,C1440,Elizabeth Kemp,47,Female,No,Yes
S3582,C1966,Alicia Rodriguez,38,Male,Yes,Yes
S3583,C2805,Colin Young,59,Female,Yes,No
S3584,C1235,Joshua Knapp,24,Male,No,No
S3585,C2350,Gregory Cameron,67,Male,No,Yes
S3586,C1507,Aaron Hall,29,Male,No,Yes
S3587,C1237,Ronald Mejia,57,Female,Yes,No
S3588,C1264,Eric Sandoval,38,Female,Yes,No
S3589,C2490,Sherry Green,36,Female,Yes,No
S3590,C1020,Melissa Zuniga,41,Female,Yes,No
S3591,C2496,Angela King,43,Female,Yes,Yes
S3592,C1656,Victor Gardner,22,Female,Yes,No
S3593,C1160,Ryan Phillips,53,Male,No,Yes
S3594,C1292,James Washington,33,Female,No,No
S3595,C1845,John Martinez,35,Female,No,Yes
S3596,C2121,Natalie Johnson,40,Female,No,No
S3597,C2099,William Taylor,50,Female,No,Yes
S3598,C2568,Patrick Austin,58,Male,Yes,Yes
S3599,C1813,Maria Harris,21,Female,No,No
S3600,C2955,Christopher Walker,46,Male,Yes,No
S3601,C2248,Jason Gardner,41,Male,Yes,Yes
S3602,C2061,Sarah Moore,42,Male,No,Yes
S3603,C1856,Sandra Morse,49,Female,Yes,No
S3604,C1633,Erin Shaw,21,Female,Yes,No
S3605,C2880,Darren Bauer,52,Female,No,Yes
S3606,C2964,Cassandra Ward,70,Male,No,Yes
S3607,C2613,Dr. Misty Frederick,38,Female,No,Yes
S3608,C2359,Rebecca Jimenez,70,Female,No,Yes
S3609,C2851,Sara Garcia,52,Male,No,Yes
S3610,C1640,Caroline Johnson,65,Female,Yes,Yes
S3611,C1842,Mark Hubbard,20,Male,No,Yes
S3612,C1462,Gregory Smith,50,Male,No,No
S3613,C2237,Monica Patton,43,Male,No,Yes
S3614,C2990,Anthony Stanton,49,Female,No,Yes
S3615,C2996,Judith Bass,40,Male,Yes,No
S3616,C1012,Heather Mckay,51,Male,No,No
S3617,C2208,Tammy Stanton,28,Male,No,No
S3618,C2215,John Stewart,49,Male,Yes,No
S3619,C2742,William Casey,25,Female,No,Yes
S3620,C2410,Jenna Chang DVM,68,Female,Yes,No
S3621,C2189,Breanna Abbott,50,Male,Yes,No
S3622,C1893,Teresa Moore,28,Female,No,Yes
S3623,C2158,Robert Griffin,24,Female,No,No
S3624,C2704,Elijah Mills,27,Female,Yes,No
S3625,C1059,Katie Frank,53,Female,Yes,Yes
S3626,C2133,Jennifer Rojas,35,Female,Yes,Yes
S3627,C1670,Cheryl Walls,44,Male,Yes,Yes
S3628,C2788,Ariana Rubio,61,Female,Yes,Yes
S3629,C1346,Carrie Wagner,41,Male,No,Yes
S3630,C1315,Mary Phillips,23,Female,Yes,Yes
S3631,C1912,Kevin Woods,36,Female,No,No
S3632,C1596,Amanda Murray,62,Male,Yes,No
S3633,C1523,Debra Allison,48,Female,Yes,No
S3634,C1966,Vicki Collins,33,Male,No,No
S3635,C1452,Ryan Maxwell,37,Female,Yes,No
S3636,C2294,Susan Jones,47,Male,Yes,No
S3637,C1348,Michael Garrison,63,Female,Yes,No
S3638,C1048,Daniel Martinez,29,Female,Yes,No
S3639,C1735,Kevin Jones,50,Male,No,Yes
S3640,C2272,Joyce Mathis,32,Female,Yes,Yes
S3641,C2619,Beverly Lewis,67,Male,Yes,No
S3642,C1645,Stephanie Ramsey,40,Male,No,Yes
S3643,C1274,Brenda Barnett,55,Female,No,Yes
S3644,C1136,Robert Murphy,43,Male,No,No
S3645,C2007,Samuel Webb,19,Female,No,Yes
S3646,C2889,Mrs. Casey Ali,69,Male,No,Yes
S3647,C2600,David Ewing,60,Male,Yes,Yes
S3648,C1387,Cheryl Flynn,34,Male,No,Yes
S3649,C2356,Michael Rodriguez,39,Male,No,Yes
S3650,C2571,Natasha Vaughn,31,Male,No,Yes
S3651,C1256,Michelle Howard,22,Male,Yes,Yes
S3652,C2942,Steven Owens,33,Female,Yes,No
S3653,C2127,Meagan Parks,32,Female,Yes,Yes
S3654,C1115,Carlos Levine,64,Male,Yes,No
S3655,C2131,Jasmin Beck,34,Male,Yes,No
S3656,C1850,Regina Russell,43,Female,Yes,Yes
S3657,C1701,Samuel Long,56,Female,No,No
S3658,C2048,Rachel Davis,55,Female,Yes,Yes
S3659,C2711,Christopher Hughes,26,Male,No,No
S3660,C1255,Latasha Davenport,63,Male,Yes,No
S3661,C1968,Micheal Howell,66,Male,No,Yes
S3662,C1594,Robert Cox,43,Female,Yes,No
S3663,C2843,Bryan Anderson,20,Male,No,No
S3664,C2169,Elizabeth Jensen,33,Male,Yes,No
S3665,C1410,Linda Ayala,52,Male,Yes,No
S3666,C1946,Jasmin Hanson,19,Male,No,Yes
S3667,C1037,Lisa Graham,21,Male,No,No
S3668,C1566,Debbie Gonzalez,55,Male,No,No
S3669,C2344,Ana Miranda,45,Male,No,Yes
S3670,C1465,John Pratt,28,Male,No,No
S3671,C2451,Paula Odom,31,Male,Yes,Yes
S3672,C2231,Michael Johnson,60,Female,Yes,Yes
S3673,C2875,Jeff Waller,27,Female,Yes,Yes
S3674,C2363,Andrew Brown,64,Female,Yes,Yes
S3675,C2047,Nicholas Brock,64,Male,No,No
S3676,C2885,Steven Steele,26,Female,No,Yes
S3677,C1088,Devon Lester,35,Male,Yes,Yes
S3678,C1364,Leslie Stevens,54,Female,Yes,No
S3679,C2106,Lawrence Coleman,18,Female,Yes,Yes
S3680,C1206,David Simon,65,Female,Yes,Yes
S3681,C2058,Wayne Gonzales,39,Male,Yes,No
S3682,C2827,Sara Johnson,61,Male,Yes,Yes
S3683,C2116,Emma Mitchell,43,Female,No,No
S3684,C1715,David Hernandez,68,Male,No,Yes
S3685,C2829,Elizabeth Little,36,Female,Yes,No
S3686,C2288,Kathy Landry PhD,43,Male,No,No
S3687,C1324,Richard Lewis,40,Female,Yes,Yes
S3688,C1593,Kevin Mills,61,Male,No,Yes
S3689,C1972,Carrie Rodriguez,61,Male,No,No
S3690,C1163,Emily Hall,49,Male,Yes,Yes
S3691,C1849,Cynthia Steele,66,Male,No,No
S3692,C2016,Mary Walter,22,Male,No,Yes
S3693,C2758,Kelly Massey,31,Female,Yes,Yes
S3694,C1901,Lori Gonzalez,29,Male,No,Yes
S3695,C2903,Kyle Ruiz,38,Male,Yes,No
S3696,C2439,Mitchell Downs,30,Male,Yes,Yes
S3697,C1663,Renee Taylor,52,Male,No,No
S3698,C2122,Randall Ellis,19,Female,No,Yes
S3699,C1944,Sheryl Lewis,46,Female,No,No
S3700,C2843,Christina Smith,26,Female,Yes,No
S3701,C2211,Roy Gross,26,Female,Yes,No
S3702,C1707,Alexis Johnston,19,Male,No,Yes
S3703,C2208,Jessica King,22,Male,No,No
S3704,C1753,Edward Reyes,63,Female,Yes,No
S3705,C1524,Michael Robertson,68,Male,Yes,No
S3706,C1525,James Scott,44,Male,No,No
S3707,C1843,Jacob Woods,67,Male,No,No
S3708,C2918,Thomas Martinez,51,Female,Yes,No
S3709,C2253,Nicholas Marks,42,Female,No,Yes
S3710,C1480,Bridget Taylor,68,Female,No,Yes
S3711,C1809,Danny Harvey,63,Female,Yes,Yes
S3712,C2847,Craig Gonzalez,44,Female,No,Yes
S3713,C2225,Wesley Gaines,33,Male,Yes,Yes
S3714,C2872,Ryan Johnson,25,Female,Yes,No
S3715,C2123,Dennis Singleton,18,Male,Yes,No
S3716,C2038,Erin Burch,42,Male,Yes,Yes
S3717,C2689,Madison Duke,64,Male,Yes,No
S3718,C1748,Jared Gibson,18,Male,Yes,No
S3719,C1327,Lori Byrd,28,Male,Yes,No
S3720,C1949,Jennifer Ferguson,64,Male,No,No
S3721,C1382,Donald Walters,51,Female,No,No
S3722,C2478,Isaac Thomas,52,Female,No,No
S3723,C1151,Keith Ellis,54,Female,No,No
S3724,C1118,Earl Gibbs,65,Female,Yes,No
S3725,C2073,Joseph Waller,32,Male,Yes,Yes
S3726,C2150,Bernard Mccoy,21,Male,Yes,No
S3727,C1211,Heather Goodwin,32,Female,No,No
S3728,C1335,Gerald Thompson,70,Male,Yes,Yes
S3729,C2359,Madison Brown,28,Male,Yes,Yes
S3730,C1781,Brandon Ali,45,Male,No,Yes
S3731,C1513,Melissa Brown,51,Female,Yes,No
S3732,C1976,Javier Smith,60,Female,Yes,Yes
S3733,C2137,Mary Wilson,45,Female,Yes,No
S3734,C1615,John Cabrera,70,Male,No,Yes
S3735,C2423,Brandi Brown,57,Female,No,No
S3736,C1094,David White,48,Male,No,Yes
S3737,C2907,Linda Jones,59,Female,No,No
S3738,C2065,Lisa Schmidt,34,Female,Yes,Yes
S3739,C1856,Tanya Schultz,47,Female,No,Yes
S3740,C1817,Christie Banks,66,Female,No,No
S3741,C1331,Eduardo Weaver,37,Female,Yes,Yes
S3742,C1234,Gloria Brown,64,Female,No,No
S3743,C2783,Kenneth Allen,65,Male,No,No
S3744,C2482,Charles Brown,30,Female,No,No
S3745,C1189,Patrick Liu,31,Female,No,Yes
S3746,C2937,Gregory Long,32,Female,No,No
S3747,C2475,Brian Davis,67,Male,Yes,No
S3748,C2884,Thomas Jackson,21,Male,No,Yes
S3749,C1399,Mary Klein,24,Female,Yes,No
S3750,C2895,Robert Erickson,44,Female,No,No
S3751,C2032,Jennifer Schaefer,36,Male,No,No
S3752,C1787,Kayla White,62,Male,No,No
S3753,C1628,Amanda Hall,48,Male,No,Yes
S3754,C2814,Mary King,65,Female,Yes,Yes
S3755,C1216,Marie Gordon,63,Male,Yes,Yes
S3756,C2164,Lori Hernandez,67,Female,Yes,Yes
S3757,C2894,Barbara Charles,56,Male,No,Yes
S3758,C2486,Peter Brock,40,Female,No,Yes
S3759,C2944,Sarah Ibarra,49,Male,Yes,No
S3760,C1960,Christopher Gardner,43,Male,No,No
S3761,C2605,Lisa Calderon,28,Female,Yes,No
S3762,C1712,Sandra Norris,63,Female,No,No
S3763,C2518,Lauren Prince,54,Female,Yes,Yes
S3764,C1509,Nancy Walker,51,Male,No,Yes
S3765,C2815,John Neal,31,Female,No,Yes
S3766,C2094,Chad Michael,63,Male,Yes,No
S3767,C1315,Megan Barton,67,Male,Yes,No
S3768,C1940,Jamie Newman,40,Female,Yes,Yes
S3769,C1375,Anthony Torres,58,Male,Yes,Yes
S3770,C1286,Stacy Johnson,61,Female,No,Yes
S3771,C1760,Marcus Robinson,23,Female,Yes,Yes
S3772,C1658,Ashley Guerrero,19,Male,Yes,No
S3773,C2876,John Salas,56,Female,No,Yes
S3774,C2502,Mercedes Holt,36,Female,Yes,Yes
S3775,C2258,William Rosario,64,Female,Yes,Yes
S3776,C1157,Rhonda Smith,63,Female,No,Yes
S3777,C2298,Nicholas Camacho,27,Female,No,No
S3778,C1633,Jonathan Davis,29,Female,Yes,Yes
S3779,C2644,Deborah Richardson,51,Male,No,Yes
S3780,C1239,Kristen Woods,67,Male,No,No
S3781,C1707,Christina Mcgee,52,Female,Yes,Yes
S3782,C2422,Joshua Pittman,55,Male,No,No
S3783,C2427,Shari Alexander,54,Female,Yes,No
S3784,C1761,Cynthia Stewart,38,Female,Yes,Yes
S3785,C1531,Dr. Karen Miller,37,Male,Yes,No
S3786,C2094,Valerie Mccann,41,Male,No,No
S3787,C1821,Lisa Mccarthy,30,Female,Yes,Yes
S3788,C2796,Christopher Miller,65,Female,No,No
S3789,C1383,Denise Miller,25,Female,No,No
S3790,C1744,Kayla Little,23,Female,No,Yes
S3791,C2426,Jonathan York,18,Male,No,No
S3792,C1330,Jeremy Davila,67,Male,No,Yes
S3793,C1945,Kristen Dalton,67,Female,No,No
S3794,C1866,Timothy Park,31,Female,Yes,Yes
S3795,C1213,Christopher Chapman,34,Male,No,No
S3796,C2711,William Payne,50,Male,Yes,No
S3797,C1428,April Miller,31,Male,No,Yes
S3798,C1915,Samantha Kennedy,36,Female,Yes,Yes
S3799,C1747,Terry Black,54,Female,Yes,Yes
S3800,C2144,James Johnston,35,Female,No,No
S3801,C2662,Samantha Aguilar,35,Female,No,No
S3802,C2498,Richard Aguilar,56,Female,No,No
S3803,C1682,Kimberly Rodriguez,43,Female,No,Yes
S3804,C1180,Brian Fleming,62,Female,No,Yes
S3805,C2991,Carol Barnett,33,Female,Yes,Yes
S3806,C1215,Nichole Jordan,67,Female,Yes,No
S3807,C1461,Nathan Smith,54,Male,No,No
S3808,C2674,Karen Randall,21,Female,Yes,Yes
S3809,C2116,Stacey Tran,21,Female,No,Yes
S3810,C1672,Jennifer Davis,55,Male,Yes,Yes
S3811,C1805,Mark Cantrell,26,Female,Yes,Yes
S3812,C2701,Andrew Guerrero,57,Male,No,Yes
S3813,C2826,Kevin Mendoza,62,Female,No,Yes
S3814,C1543,Jillian Hernandez,20,Female,No,No
S3815,C1417,Patty Rodriguez,64,Male,Yes,No
S3816,C1724,Eileen Montgomery,42,Female,No,No
S3817,C1454,Brenda Colon,41,Female,No,No
S3818,C1356,Sandy Jones,35,Male,Yes,Yes
S3819,C2335,Patrick Lynch,45,Female,No,No
S3820,C1547,Jimmy Chavez,53,Female,Yes,No
S3821,C2881,Carrie Vincent,30,Male,Yes,No
S3822,C1232,Jennifer Smith,66,Male,No,No
S3823,C2661,Amy Chapman,49,Male,No,No
S3824,C2181,Daniel Santos,69,Female,Yes,Yes
S3825,C2759,Jacob Ray,19,Male,Yes,No
S3826,C1657,Deborah Martinez,49,Male,Yes,No
S3827,C2978,Judith Barnes,70,Male,Yes,Yes
S3828,C2961,Stephanie Jones,56,Male,Yes,Yes
S3829,C1080,James Wilcox,43,Female,No,Yes
S3830,C2701,Donald Stewart,67,Female,Yes,Yes
S3831,C2255,Robert Warren,21,Male,No,No
S3832,C1440,Amanda Bailey,26,Female,No,Yes
S3833,C2972,Christina Baker,36,Female,Yes,No
S3834,C2228,Michael Rowe,39,Male,Yes,No
S3835,C2400,Jonathan Love,67,Female,No,No
S3836,C2119,Brandi Moore,20,Female,Yes,Yes
S3837,C2849,Jennifer Marshall,30,Female,Yes,Yes
S3838,C1794,Terrance May,37,Male,No,No
S3839,C1716,Aimee Clayton,34,Female,No,Yes
S3840,C2818,David Fox,43,Male,No,Yes
S3841,C1273,Charles Acevedo,44,Female,Yes,No
S3842,C2829,Michele Williams,47,Male,Yes,Yes
S3843,C2264,Kelly Clarke,27,Male,No,Yes
S3844,C1008,John Moore,29,Male,Yes,Yes
S3845,C1825,Kenneth Mendez,54,Female,No,Yes
S3846,C2665,Amy Scott,65,Male,No,Yes
S3847,C2501,Natasha Collins,53,Male,No,Yes
S3848,C1693,Dawn Guzman,64,Male,No,Yes
S3849,C2077,Victoria Jenkins,69,Male,Yes,Yes
S3850,C1488,Rhonda Barrett,56,Male,Yes,No
S3851,C1424,Amanda Jackson,24,Male,No,No
S3852,C1317,Andrea Collins,60,Female,Yes,Yes
S3853,C2469,Steven Johnson,39,Female,Yes,No
S3854,C2369,Kimberly Silva,20,Male,Yes,No
S3855,C1758,Caitlin Dickson,45,Male,Yes,No
S3856,C1642,Robert Hill,24,Male,Yes,Yes
S3857,C1959,Brianna Wallace,35,Female,Yes,Yes
S3858,C2287,Isabel Calhoun,56,Female,Yes,Yes
S3859,C2088,Robert Cruz,45,Female,No,No
S3860,C2122,Kyle Miller,38,Female,No,No
S3861,C1212,Melissa Leblanc,20,Male,No,Yes
S3862,C2827,Kimberly Lee,40,Female,Yes,No
S3863,C2498,Kara Williams,46,Female,Yes,No
S3864,C2570,Jordan Ramos,58,Female,Yes,Yes
S3865,C1522,Angela Davis,26,Female,Yes,Yes
S3866,C2281,Ross Nguyen,46,Female,No,No
S3867,C1731,Jessica James,59,Female,No,No
S3868,C2663,Thomas Cortez,61,Female,Yes,Yes
S3869,C1493,Jennifer Jackson,30,Female,Yes,Yes
S3870,C2780,Heidi Patrick,54,Male,No,No
S3871,C2350,Julie Long,69,Female,Yes,No
S3872,C1021,Jennifer Brooks,34,Female,Yes,No
S3873,C2601,Rebecca Yang,51,Male,Yes,No
S3874,C2556,Regina Hernandez,31,Male,Yes,Yes
S3875,C1561,Thomas Wilson,22,Male,No,Yes
S3876,C1890,Michael Floyd,57,Male,No,No
S3877,C1087,Jessica Mcmahon,24,Male,Yes,Yes
S3878,C1341,Kristen Jones,68,Female,No,Yes
S3879,C1512,Ann Martinez,36,Female,No,No
S3880,C1157,Carol Mcmahon,45,Male,Yes,Yes
S3881,C2820,Lisa Rodriguez,70,Male,Yes,Yes
S3882,C1838,Tonya Rodriguez,61,Male,No,Yes
S3883,C2071,Melissa Lewis,29,Female,Yes,No
S3884,C2049,Destiny Cordova,32,Female,No,Yes
S3885,C2249,David Perez,23,Female,Yes,No
S3886,C2711,Bryan Shaffer,49,Male,No,No
S3887,C1818,Emily Waters,57,Female,No,No
S3888,C1723,Terry Humphrey,47,Male,Yes,Yes
S3889,C2492,Joshua Floyd,55,Male,No,Yes
S3890,C1389,Dr. Ashley Hoover MD,52,Female,Yes,Yes
S3891,C2585,Debra Collins,54,Male,Yes,No
S3892,C1847,Carrie Brown,59,Male,No,Yes
S3893,C2381,Lisa Giles,21,Male,No,No
S3894,C1085,Susan Little,33,Male,Yes,No
S3895,C1566,Jennifer Dyer,67,Female,No,Yes
S3896,C2291,Zachary Hamilton,37,Female,Yes,Yes
S3897,C2774,Jessica Duke,49,Male,Yes,Yes
S3898,C2992,Hannah Evans,23,Female,No,No
S3899,C1460,Shelby Williams,49,Male,Yes,Yes
S3900,C2898,Richard Ortiz,22,Male,Yes,No
S3901,C2795,David Kelly,47,Female,No,No
S3902,C2063,Jennifer Payne,70,Female,No,No
S3903,C1184,Priscilla Dillon,30,Female,Yes,No
S3904,C2848,Brian Thornton,58,Female,No,Yes
S3905,C1906,Jennifer Wilson,46,Female,Yes,No
S3906,C1912,Dennis Gregory,48,Female,Yes,Yes
S3907,C1263,Clayton Kelley,21,Female,No,Yes
S3908,C1854,Meredith Hill,31,Male,Yes,No
S3909,C1780,Maria Reyes,56,Female,Yes,Yes
S3910,C1385,Nicholas Williams,31,Male,No,Yes
S3911,C2343,Teresa Wilson,35,Female,Yes,Yes
S3912,C2229,Bryan Walter,38,Female,Yes,No
S3913,C2003,Cheryl Miller,58,Female,No,No
S3914,C2310,Carla Knight,36,Male,No,Yes
S3915,C2708,Matthew Garrett,57,Male,No,Yes
S3916,C2256,Christopher Smith,67,Female,No,Yes
S3917,C2269,Katelyn Diaz,27,Male,Yes,Yes
S3918,C1624,Zachary Fernandez,61,Male,Yes,Yes
S3919,C1322,Daniel Bryant Jr.,36,Female,No,No
S3920,C2751,Annette Huang,29,Female,Yes,No
S3921,C2248,Travis Green,27,Female,No,No
S3922,C1245,Thomas Ward,57,Male,Yes,No
S3923,C2354,Suzanne Aguirre,64,Male,Yes,Yes
S3924,C2076,Kathryn Stewart,33,Female,Yes,Yes
S3925,C2435,Edwin Walker,53,Female,Yes,No
S3926,C2608,Lindsay Butler,53,Female,Yes,No
S3927,C2604,Stacy Hurst,48,Male,Yes,No
S3928,C2938,Randy Perez,65,Female,No,No
S3929,C2611,Mr. David Thomas,57,Male,No,Yes
S3930,C1637,John Williams,45,Female,Yes,No
S3931,C2127,Kevin Smith,69,Female,No,No
S3932,C2051,Raymond Williams,27,Female,No,Yes
S3933,C2869,Samantha Murphy,30,Female,Yes,No
S3934,C2073,David Mack,40,Male,Yes,No
S3935,C2101,Jacqueline Moore,69,Female,Yes,Yes
S3936,C2661,Tiffany Gordon,46,Female,No,Yes
S3937,C2272,Justin Frye,64,Male,No,Yes
S3938,C2334,Veronica Martin,24,Male,No,Yes
S3939,C2957,Shawn Harvey,68,Female,Yes,No
S3940,C1822,Sheri Diaz,26,Male,Yes,No
S3941,C1502,Adam Oconnor,24,Male,Yes,No
S3942,C1148,Nichole Young,54,Male,Yes,No
S3943,C2503,Frank Torres,70,Male,No,No
S3944,C1408,Megan Foster,27,Male,No,Yes
S3945,C1438,Holly Sanchez,25,Male,Yes,Yes
S3946,C2422,Logan Smith,36,Female,Yes,Yes
S3947,C1296,Tanner Hodges,61,Male,Yes,Yes
S3948,C2055,Brooke Hodges,40,Female,No,No
S3949,C2209,Thomas Martin,37,Male,Yes,Yes
S3950,C2007,Kimberly Fischer,41,Male,No,No
S3951,C1534,Kim White,29,Male,Yes,Yes
S3952,C2437,Ernest Owen,66,Male,Yes,Yes
S3953,C2347,Jennifer Wolfe,66,Female,No,Yes
S3954,C1359,Jason Powell,66,Male,No,Yes
S3955,C1556,Ricky Davis,43,Male,No,No
S3956,C2609,Samuel Newman,41,Male,Yes,Yes
S3957,C2493,Stephen Wagner,61,Male,Yes,Yes
S3958,C1261,Annette Vasquez,53,Female,Yes,Yes
S3959,C1580,Donna Miller,62,Male,Yes,No
S3960,C1669,Hannah King,47,Male,No,No
S3961,C1836,Heather Calhoun,46,Female,No,No
S3962,C2870,Ryan Evans,44,Male,Yes,No
S3963,C2688,Wanda Roberts,32,Male,Yes,Yes
S3964,C1071,Rachel Holder,60,Female,Yes,Yes
S3965,C1723,Ryan Rice,36,Male,No,Yes
S3966,C2750,Eric Durham,45,Female,No,No
S3967,C2906,Vincent Baker,56,Female,No,No
S3968,C1774,Emily Stevens,65,Male,No,Yes
S3969,C2273,Stephen Smith MD,30,Female,No,Yes
S3970,C1878,Frank Wilson,18,Male,No,No
S3971,C1927,Christine Prince,41,Male,No,No
S3972,C1793,Melinda Leach,70,Female,Yes,No
S3973,C1905,Tara Walker,50,Male,Yes,No
S3974,C1077,Mark Sutton,70,Female,No,No
S3975,C2210,Benjamin George,19,Female,Yes,Yes
S3976,C2924,Heather Bowers,67,Female,Yes,Yes
S3977,C2420,Dennis Johnson,45,Female,Yes,No
S3978,C2297,Dylan Cummings,39,Female,No,No
S3979,C2642,Debra Norman,34,Male,Yes,No
S3980,C2421,Kenneth Acosta,55,Male,Yes,No
S3981,C2255,Donald Castaneda,40,Female,Yes,No
S3982,C2752,Lauren Greene,25,Male,No,No
S3983,C1696,Lisa Brown,40,Male,Yes,No
S3984,C1154,Charles Guzman,18,Female,Yes,No
S3985,C2729,Lisa Smith,49,Female,Yes,No
S3986,C2177,Jacob Kelly,29,Male,No,Yes
S3987,C2896,Kelsey Scott,49,Female,Yes,Yes
S3988,C1565,Maria Moore,27,Female,Yes,Yes
S3989,C1869,Rebecca Molina,33,Female,No,Yes
S3990,C2050,Mark Wallace,31,Male,Yes,Yes
S3991,C1437,Lisa Watson,62,Male,No,No
S3992,C1305,Michael Davis,70,Female,No,Yes
S3993,C1627,Judy Cameron,62,Female,Yes,No
S3994,C2817,Adrian Kelly,30,Female,Yes,No
S3995,C1238,Joe Collins,42,Male,Yes,Yes
S3996,C1301,Jessica Torres,50,Female,Yes,No
S3997,C1881,Sydney Webb,59,Female,No,Yes
S3998,C1999,Vincent White,29,Male,Yes,Yes
S3999,C1574,Michelle Christensen,51,Male,Yes,No
